Gen	tau_4MEFEOG	tau_5MEFE	lnL
10	0.021513	0.021509	-347131.231
20	0.021483	0.021481	-347168.969
30	0.021599	0.021598	-347134.232
40	0.021215	0.021213	-347134.839
50	0.021693	0.021687	-347162.576
60	0.021472	0.021470	-347150.979
70	0.021956	0.021953	-347130.867
80	0.021905	0.021898	-347139.444
90	0.021977	0.021923	-347164.532
100	0.022000	0.021998	-347145.882
110	0.022129	0.022127	-347156.927
120	0.021665	0.021659	-347151.542
130	0.021794	0.021748	-347153.357
140	0.022277	0.022273	-347157.072
150	0.022549	0.022545	-347132.403
160	0.022064	0.022056	-347173.223
170	0.022404	0.022404	-347153.075
180	0.022120	0.022119	-347161.459
190	0.022318	0.022317	-347160.987
200	0.022093	0.022078	-347136.660
210	0.022105	0.022101	-347132.893
220	0.022416	0.022414	-347147.986
230	0.021971	0.021969	-347156.157
240	0.022276	0.022216	-347149.433
250	0.022261	0.022257	-347142.668
260	0.022396	0.022382	-347147.323
270	0.022812	0.022808	-347161.682
280	0.022571	0.022535	-347165.244
290	0.022561	0.022561	-347166.510
300	0.022334	0.022333	-347163.690
310	0.022542	0.022541	-347158.194
320	0.022593	0.022592	-347153.237
330	0.022364	0.022354	-347175.760
340	0.022183	0.022180	-347126.491
350	0.022164	0.022162	-347158.372
360	0.022429	0.022425	-347139.614
370	0.022526	0.022518	-347158.089
380	0.022262	0.022255	-347149.191
390	0.022140	0.022139	-347138.927
400	0.023058	0.023030	-347187.588
410	0.022857	0.022839	-347156.216
420	0.022508	0.022504	-347157.531
430	0.022216	0.022212	-347149.891
440	0.022500	0.022498	-347171.343
450	0.022964	0.022955	-347164.043
460	0.022856	0.022832	-347134.646
470	0.022795	0.022746	-347166.652
480	0.022730	0.022720	-347149.854
490	0.023022	0.022962	-347156.678
500	0.023045	0.022965	-347161.486
510	0.022739	0.022658	-347166.039
520	0.022363	0.022342	-347161.479
530	0.022372	0.022358	-347161.821
540	0.022761	0.022746	-347164.307
550	0.022572	0.022551	-347142.965
560	0.022373	0.022367	-347174.365
570	0.022339	0.022303	-347131.152
580	0.022266	0.022262	-347150.544
590	0.022249	0.022228	-347136.564
600	0.022527	0.022484	-347161.349
610	0.022527	0.022475	-347158.289
620	0.022685	0.022667	-347159.934
630	0.022426	0.022389	-347160.295
640	0.022314	0.022250	-347136.578
650	0.022099	0.022055	-347140.829
660	0.022324	0.022289	-347154.728
670	0.022704	0.022662	-347164.660
680	0.022815	0.022808	-347159.789
690	0.022529	0.022509	-347156.781
700	0.023080	0.023075	-347176.909
710	0.023313	0.023277	-347182.501
720	0.022761	0.022739	-347165.887
730	0.022919	0.022896	-347145.763
740	0.022658	0.022634	-347164.652
750	0.022658	0.022639	-347142.340
760	0.022972	0.022958	-347126.287
770	0.022881	0.022873	-347129.792
780	0.022860	0.022846	-347128.071
790	0.023159	0.023138	-347156.123
800	0.022987	0.022961	-347161.556
810	0.022572	0.022565	-347174.869
820	0.022919	0.022908	-347137.977
830	0.023378	0.023368	-347146.091
840	0.023291	0.023283	-347155.632
850	0.023182	0.023176	-347167.471
860	0.023522	0.023516	-347162.139
870	0.023734	0.023733	-347174.494
880	0.023503	0.023441	-347203.397
890	0.023567	0.023556	-347161.598
900	0.022759	0.022757	-347158.918
910	0.022759	0.022745	-347145.387
920	0.023122	0.023093	-347124.784
930	0.023327	0.023310	-347161.544
940	0.023395	0.023381	-347136.738
950	0.023094	0.023079	-347145.727
960	0.023090	0.023061	-347150.534
970	0.023348	0.023313	-347147.168
980	0.023286	0.023275	-347136.626
990	0.023180	0.023143	-347141.957
1000	0.023430	0.023408	-347160.246
1010	0.023510	0.023492	-347153.475
1020	0.024038	0.023979	-347152.924
1030	0.024372	0.024345	-347149.811
1040	0.024160	0.024142	-347147.646
1050	0.023510	0.023476	-347147.306
1060	0.023877	0.023859	-347156.141
1070	0.023690	0.023671	-347172.853
1080	0.023562	0.023548	-347159.544
1090	0.023615	0.023596	-347154.624
1100	0.023945	0.023845	-347136.976
1110	0.023990	0.023882	-347140.441
1120	0.023800	0.023691	-347135.603
1130	0.023800	0.023674	-347146.480
1140	0.023800	0.023627	-347122.593
1150	0.023424	0.023246	-347154.402
1160	0.023509	0.023366	-347133.173
1170	0.023984	0.023888	-347152.210
1180	0.023844	0.023766	-347182.156
1190	0.024003	0.023901	-347130.418
1200	0.023931	0.023810	-347154.147
1210	0.024012	0.023854	-347148.593
1220	0.023927	0.023819	-347169.756
1230	0.024034	0.023921	-347145.962
1240	0.023909	0.023822	-347138.488
1250	0.023955	0.023873	-347155.206
1260	0.023793	0.023751	-347127.333
1270	0.023547	0.023515	-347133.303
1280	0.023671	0.023634	-347142.321
1290	0.023179	0.023157	-347154.514
1300	0.023477	0.023442	-347157.644
1310	0.022917	0.022883	-347153.863
1320	0.023064	0.023047	-347171.225
1330	0.023444	0.023398	-347134.402
1340	0.023333	0.023307	-347155.232
1350	0.023322	0.023244	-347173.201
1360	0.023563	0.023480	-347187.761
1370	0.023813	0.023752	-347159.357
1380	0.023882	0.023784	-347154.870
1390	0.024003	0.023891	-347142.714
1400	0.023920	0.023727	-347147.612
1410	0.023435	0.023225	-347186.887
1420	0.023400	0.023191	-347161.680
1430	0.023683	0.023477	-347153.379
1440	0.023050	0.022868	-347156.065
1450	0.022849	0.022743	-347150.967
1460	0.022776	0.022715	-347147.111
1470	0.022514	0.022480	-347159.687
1480	0.022697	0.022660	-347146.956
1490	0.022541	0.022517	-347136.719
1500	0.022718	0.022691	-347185.682
1510	0.022435	0.022354	-347157.668
1520	0.022774	0.022727	-347179.571
1530	0.022306	0.022295	-347156.445
1540	0.022666	0.022661	-347140.627
1550	0.022528	0.022527	-347155.424
1560	0.022632	0.022629	-347151.278
1570	0.022815	0.022803	-347169.653
1580	0.023336	0.023320	-347155.726
1590	0.023336	0.023325	-347202.221
1600	0.023450	0.023425	-347155.322
1610	0.023078	0.023067	-347147.933
1620	0.023132	0.023130	-347140.803
1630	0.022498	0.022496	-347177.392
1640	0.023363	0.023362	-347132.234
1650	0.023158	0.023151	-347179.831
1660	0.023369	0.023350	-347154.575
1670	0.023241	0.023178	-347139.122
1680	0.022894	0.022856	-347179.012
1690	0.023059	0.023047	-347137.896
1700	0.023458	0.023442	-347156.621
1710	0.022998	0.022989	-347150.792
1720	0.022834	0.022813	-347165.055
1730	0.023195	0.023174	-347166.154
1740	0.023157	0.023122	-347141.188
1750	0.023336	0.023289	-347137.121
1760	0.023510	0.023456	-347188.020
1770	0.023528	0.023445	-347157.325
1780	0.023617	0.023589	-347163.571
1790	0.023641	0.023610	-347129.433
1800	0.023591	0.023573	-347152.716
1810	0.023470	0.023450	-347160.325
1820	0.023288	0.023239	-347163.794
1830	0.023743	0.023703	-347160.239
1840	0.023623	0.023598	-347161.796
1850	0.023347	0.023294	-347169.483
1860	0.023251	0.023177	-347177.109
1870	0.023715	0.023695	-347153.202
1880	0.022813	0.022706	-347157.125
1890	0.023471	0.023412	-347188.550
1900	0.023743	0.023646	-347173.017
1910	0.023779	0.023743	-347167.220
1920	0.023377	0.023308	-347146.424
1930	0.023639	0.023600	-347148.856
1940	0.023583	0.023541	-347159.881
1950	0.024080	0.024037	-347178.474
1960	0.023577	0.023484	-347151.700
1970	0.024062	0.023975	-347167.901
1980	0.023581	0.023487	-347140.815
1990	0.023747	0.023615	-347134.178
2000	0.023627	0.023531	-347149.244
2010	0.023589	0.023579	-347175.723
2020	0.023349	0.023338	-347158.986
2030	0.023759	0.023695	-347207.384
2040	0.023759	0.023731	-347158.190
2050	0.023626	0.023608	-347143.391
2060	0.023886	0.023830	-347151.708
2070	0.023692	0.023623	-347158.575
2080	0.023692	0.023591	-347184.999
2090	0.023386	0.023341	-347156.981
2100	0.022946	0.022933	-347188.452
2110	0.023279	0.023255	-347162.914
2120	0.023401	0.023369	-347151.533
2130	0.023578	0.023532	-347138.965
2140	0.023208	0.023172	-347136.671
2150	0.023132	0.023120	-347152.389
2160	0.023283	0.023220	-347147.127
2170	0.023177	0.023101	-347148.243
2180	0.023416	0.023336	-347167.360
2190	0.022932	0.022863	-347159.889
2200	0.022775	0.022744	-347149.058
2210	0.023017	0.022987	-347158.952
2220	0.022696	0.022676	-347154.720
2230	0.022733	0.022707	-347141.408
2240	0.022451	0.022439	-347152.368
2250	0.022706	0.022688	-347153.804
2260	0.022617	0.022597	-347153.193
2270	0.023082	0.023065	-347141.029
2280	0.023003	0.022966	-347142.747
2290	0.022646	0.022642	-347137.105
2300	0.022618	0.022589	-347151.862
2310	0.022582	0.022562	-347147.763
2320	0.022397	0.022362	-347148.218
2330	0.022133	0.022108	-347160.024
2340	0.022797	0.022789	-347160.877
2350	0.022583	0.022565	-347147.161
2360	0.022357	0.022278	-347120.697
2370	0.022313	0.022306	-347136.749
2380	0.022195	0.022173	-347134.996
2390	0.022203	0.022179	-347136.790
2400	0.021855	0.021826	-347140.088
2410	0.022585	0.022519	-347162.122
2420	0.022394	0.022374	-347150.376
2430	0.021972	0.021943	-347188.926
2440	0.022263	0.022200	-347164.024
2450	0.022159	0.022086	-347178.364
2460	0.022299	0.022186	-347175.073
2470	0.021962	0.021875	-347159.956
2480	0.022249	0.022204	-347164.295
2490	0.022205	0.022180	-347130.732
2500	0.022205	0.022170	-347136.220
2510	0.021833	0.021814	-347152.010
2520	0.021833	0.021801	-347154.114
2530	0.021812	0.021791	-347144.069
2540	0.022116	0.022098	-347137.491
2550	0.022248	0.022227	-347157.996
2560	0.022620	0.022607	-347159.004
2570	0.022423	0.022419	-347116.439
2580	0.022627	0.022585	-347156.915
2590	0.022681	0.022650	-347130.986
2600	0.022910	0.022891	-347141.890
2610	0.022613	0.022577	-347108.752
2620	0.022275	0.022235	-347091.066
2630	0.022995	0.022921	-347110.853
2640	0.022083	0.021972	-347081.118
2650	0.022424	0.022243	-347087.337
2660	0.022620	0.022471	-347067.187
2670	0.022221	0.022121	-347074.852
2680	0.022430	0.022354	-347059.322
2690	0.022111	0.021988	-347075.964
2700	0.022410	0.022318	-347046.701
2710	0.022501	0.022493	-347083.368
2720	0.022756	0.022739	-347065.554
2730	0.022644	0.022626	-347043.206
2740	0.022626	0.022620	-347034.905
2750	0.022354	0.022306	-347073.228
2760	0.022033	0.021968	-347107.101
2770	0.022456	0.022408	-347058.576
2780	0.022356	0.022324	-347045.819
2790	0.022461	0.022402	-347059.376
2800	0.022740	0.022703	-347044.453
2810	0.022511	0.022493	-347047.579
2820	0.022456	0.022416	-347069.923
2830	0.022228	0.022212	-347063.084
2840	0.022368	0.022341	-347048.122
2850	0.022368	0.022357	-347049.330
2860	0.022175	0.022167	-347061.692
2870	0.022071	0.022064	-347062.777
2880	0.022192	0.022186	-347077.569
2890	0.021995	0.021972	-347059.368
2900	0.022286	0.022255	-347055.588
2910	0.021723	0.021699	-347060.549
2920	0.022181	0.022157	-347077.000
2930	0.022041	0.022033	-347050.246
2940	0.022040	0.022020	-347062.453
2950	0.022175	0.022156	-347067.834
2960	0.022343	0.022290	-347077.824
2970	0.021922	0.021894	-347062.959
2980	0.021756	0.021718	-347045.477
2990	0.022139	0.022127	-347042.787
3000	0.021865	0.021836	-347061.547
3010	0.021950	0.021883	-347077.383
3020	0.022309	0.022208	-347075.612
3030	0.022095	0.022082	-347076.448
3040	0.022375	0.022364	-347069.563
3050	0.022144	0.022137	-347049.819
3060	0.022356	0.022315	-347064.229
3070	0.022291	0.022276	-347051.842
3080	0.022327	0.022292	-347077.325
3090	0.023117	0.023103	-347073.898
3100	0.022256	0.022213	-347060.242
3110	0.022564	0.022539	-347060.516
3120	0.022443	0.022433	-347045.267
3130	0.022113	0.022101	-347054.080
3140	0.022196	0.022183	-347093.831
3150	0.022078	0.022073	-347060.804
3160	0.022075	0.022065	-347074.913
3170	0.021989	0.021985	-347058.257
3180	0.022178	0.022160	-347049.570
3190	0.022372	0.022365	-347047.176
3200	0.021976	0.021974	-347050.925
3210	0.021844	0.021827	-347056.420
3220	0.022296	0.022281	-347068.938
3230	0.022248	0.022242	-347058.098
3240	0.022248	0.022231	-347063.116
3250	0.022436	0.022417	-347091.480
3260	0.022561	0.022557	-347071.573
3270	0.022497	0.022493	-347061.890
3280	0.022564	0.022551	-347039.822
3290	0.023071	0.023055	-347061.263
3300	0.023266	0.023258	-347097.090
3310	0.022961	0.022954	-347064.622
3320	0.022747	0.022735	-347059.319
3330	0.022622	0.022590	-347085.079
3340	0.023480	0.023448	-347069.614
3350	0.023379	0.023352	-347053.018
3360	0.023081	0.023041	-347061.413
3370	0.023222	0.023199	-347087.271
3380	0.022723	0.022621	-347083.462
3390	0.022755	0.022710	-347089.394
3400	0.023185	0.023172	-347069.841
3410	0.022673	0.022644	-347064.232
3420	0.022952	0.022944	-347070.927
3430	0.023179	0.023170	-347072.169
3440	0.023322	0.023309	-347068.650
3450	0.023471	0.023463	-347067.429
3460	0.023449	0.023430	-347069.684
3470	0.023198	0.023159	-347061.629
3480	0.023552	0.023513	-347075.083
3490	0.023028	0.022986	-347075.193
3500	0.023141	0.023080	-347067.370
3510	0.023493	0.023486	-347109.179
3520	0.023241	0.023192	-347095.077
3530	0.022597	0.022523	-347091.235
3540	0.022927	0.022895	-347055.610
3550	0.023336	0.023274	-347077.206
3560	0.023406	0.023346	-347089.983
3570	0.023451	0.023417	-347075.387
3580	0.023510	0.023491	-347065.923
3590	0.023386	0.023336	-347057.149
3600	0.023352	0.023306	-347079.610
3610	0.023739	0.023710	-347093.568
3620	0.023740	0.023732	-347081.729
3630	0.023423	0.023356	-347061.205
3640	0.023334	0.023301	-347076.928
3650	0.023425	0.023352	-347090.948
3660	0.023071	0.023011	-347060.837
3670	0.023405	0.023369	-347070.562
3680	0.023731	0.023708	-347088.635
3690	0.023588	0.023558	-347075.462
3700	0.023609	0.023586	-347063.675
3710	0.023632	0.023613	-347078.886
3720	0.023994	0.023988	-347076.613
3730	0.023503	0.023451	-347067.097
3740	0.023089	0.023047	-347081.949
3750	0.023590	0.023585	-347065.949
3760	0.022996	0.022977	-347064.850
3770	0.023300	0.023275	-347075.235
3780	0.023221	0.023195	-347070.647
3790	0.023479	0.023461	-347061.923
3800	0.023510	0.023454	-347065.525
3810	0.023393	0.023376	-347078.973
3820	0.023226	0.023200	-347066.729
3830	0.023741	0.023725	-347078.421
3840	0.023175	0.023152	-347049.161
3850	0.023474	0.023452	-347058.371
3860	0.023167	0.023130	-347079.920
3870	0.023039	0.023007	-347048.798
3880	0.022706	0.022698	-347063.948
3890	0.022790	0.022776	-347069.201
3900	0.022614	0.022603	-347050.839
3910	0.022682	0.022674	-347075.008
3920	0.022588	0.022580	-347076.854
3930	0.022526	0.022467	-347060.724
3940	0.022992	0.022902	-347045.501
3950	0.023473	0.023405	-347090.606
3960	0.022923	0.022866	-347076.992
3970	0.023376	0.023349	-347081.614
3980	0.023115	0.023093	-347063.405
3990	0.023562	0.023542	-347054.801
4000	0.022999	0.022986	-347084.399
4010	0.022932	0.022922	-347092.420
4020	0.022927	0.022893	-347087.140
4030	0.023112	0.023095	-347068.886
4040	0.023349	0.023332	-347072.105
4050	0.023639	0.023630	-347075.334
4060	0.023890	0.023851	-347085.787
4070	0.023437	0.023421	-347066.899
4080	0.023760	0.023728	-347090.438
4090	0.023629	0.023589	-347075.309
4100	0.023718	0.023703	-347099.988
4110	0.023348	0.023332	-347064.501
4120	0.023691	0.023684	-347084.269
4130	0.023089	0.023076	-347081.630
4140	0.022996	0.022972	-347065.499
4150	0.022961	0.022948	-347071.250
4160	0.023036	0.023020	-347075.865
4170	0.023572	0.023536	-347078.378
4180	0.023168	0.023141	-347083.130
4190	0.023419	0.023388	-347078.407
4200	0.023665	0.023659	-347079.798
4210	0.023515	0.023481	-347076.876
4220	0.023727	0.023702	-347068.641
4230	0.023537	0.023525	-347076.190
4240	0.023213	0.023179	-347068.625
4250	0.023151	0.023119	-347074.576
4260	0.023365	0.023352	-347084.232
4270	0.023345	0.023332	-347087.774
4280	0.023043	0.023017	-347082.395
4290	0.023246	0.023223	-347064.581
4300	0.023274	0.023235	-347048.635
4310	0.023873	0.023790	-347057.318
4320	0.023654	0.023631	-347064.121
4330	0.023248	0.023184	-347093.601
4340	0.023591	0.023540	-347062.027
4350	0.023550	0.023525	-347085.393
4360	0.023489	0.023462	-347048.004
4370	0.023477	0.023439	-347065.538
4380	0.023242	0.023209	-347103.059
4390	0.022946	0.022883	-347075.534
4400	0.022891	0.022811	-347065.261
4410	0.023741	0.023615	-347079.235
4420	0.023360	0.023283	-347071.579
4430	0.023503	0.023445	-347073.220
4440	0.023692	0.023662	-347091.383
4450	0.024038	0.023989	-347074.797
4460	0.023523	0.023488	-347072.846
4470	0.023661	0.023612	-347060.369
4480	0.024239	0.024127	-347055.032
4490	0.024290	0.024205	-347088.815
4500	0.024555	0.024491	-347085.337
4510	0.024018	0.023997	-347081.327
4520	0.024018	0.023966	-347076.016
4530	0.023491	0.023455	-347078.119
4540	0.023761	0.023735	-347070.585
4550	0.023675	0.023665	-347075.592
4560	0.023846	0.023830	-347063.296
4570	0.023828	0.023799	-347091.145
4580	0.023650	0.023627	-347056.769
4590	0.024003	0.023983	-347079.156
4600	0.023987	0.023977	-347068.234
4610	0.023878	0.023812	-347084.651
4620	0.023819	0.023801	-347073.808
4630	0.023561	0.023546	-347072.951
4640	0.023599	0.023576	-347093.569
4650	0.023599	0.023583	-347080.009
4660	0.023802	0.023744	-347078.816
4670	0.023822	0.023776	-347062.447
4680	0.023495	0.023442	-347058.244
4690	0.023293	0.023234	-347075.290
4700	0.023333	0.023235	-347053.215
4710	0.023719	0.023658	-347063.286
4720	0.023592	0.023551	-347048.486
4730	0.023178	0.023154	-347071.912
4740	0.023314	0.023229	-347050.472
4750	0.023165	0.023132	-347049.140
4760	0.023371	0.023298	-347070.953
4770	0.023185	0.023115	-347061.724
4780	0.023334	0.023303	-347060.540
4790	0.022763	0.022739	-347037.631
4800	0.022462	0.022441	-347051.928
4810	0.022639	0.022622	-347051.661
4820	0.022945	0.022939	-347043.672
4830	0.022666	0.022652	-347078.504
4840	0.023289	0.023263	-347067.500
4850	0.023321	0.023286	-347093.790
4860	0.023020	0.022957	-347099.414
4870	0.023507	0.023478	-347068.048
4880	0.023038	0.023028	-347065.713
4890	0.023355	0.023304	-347079.956
4900	0.023256	0.023235	-347074.690
4910	0.024003	0.023966	-347096.597
4920	0.023379	0.023361	-347099.237
4930	0.023612	0.023606	-347075.432
4940	0.023672	0.023639	-347087.978
4950	0.023264	0.023257	-347074.426
4960	0.023264	0.023257	-347058.778
4970	0.023084	0.023074	-347074.251
4980	0.022972	0.022944	-347089.604
4990	0.023219	0.023150	-347072.056
5000	0.023092	0.023065	-347075.448
5010	0.023054	0.023030	-347095.275
5020	0.023166	0.023154	-347100.553
5030	0.023666	0.023629	-347087.120
5040	0.023449	0.023393	-347068.701
5050	0.023169	0.023164	-347072.849
5060	0.023239	0.023210	-347074.336
5070	0.023460	0.023426	-347059.534
5080	0.023716	0.023673	-347096.476
5090	0.023737	0.023706	-347107.346
5100	0.022963	0.022955	-347068.943
5110	0.023273	0.023243	-347092.508
5120	0.022976	0.022966	-347082.700
5130	0.022508	0.022499	-347078.956
5140	0.022341	0.022314	-347069.941
5150	0.022788	0.022786	-347091.393
5160	0.022465	0.022461	-347063.319
5170	0.022734	0.022720	-347052.332
5180	0.022680	0.022677	-347057.710
5190	0.022926	0.022908	-347060.485
5200	0.022977	0.022929	-347060.765
5210	0.023107	0.023009	-347047.678
5220	0.022814	0.022745	-347077.768
5230	0.022927	0.022819	-347080.467
5240	0.023015	0.022927	-347092.761
5250	0.022605	0.022489	-347081.514
5260	0.023092	0.023023	-347087.266
5270	0.023107	0.023097	-347071.667
5280	0.022814	0.022792	-347055.554
5290	0.022828	0.022814	-347077.816
5300	0.022602	0.022594	-347069.826
5310	0.022645	0.022597	-347057.796
5320	0.022713	0.022704	-347077.116
5330	0.022887	0.022873	-347070.035
5340	0.022898	0.022886	-347068.709
5350	0.023401	0.023381	-347059.085
5360	0.023086	0.023038	-347084.821
5370	0.022727	0.022716	-347075.892
5380	0.023088	0.023077	-347048.507
5390	0.023154	0.023129	-347067.108
5400	0.023408	0.023368	-347069.881
5410	0.023555	0.023503	-347101.494
5420	0.023625	0.023517	-347118.542
5430	0.022944	0.022838	-347088.514
5440	0.022514	0.022438	-347068.956
5450	0.022313	0.022255	-347140.015
5460	0.022524	0.022482	-347084.121
5470	0.022776	0.022773	-347085.231
5480	0.022655	0.022652	-347093.891
5490	0.023122	0.023115	-347101.026
5500	0.022383	0.022336	-347091.075
5510	0.022837	0.022795	-347093.135
5520	0.022906	0.022899	-347059.266
5530	0.023205	0.023180	-347079.384
5540	0.023753	0.023729	-347064.771
5550	0.023378	0.023324	-347067.679
5560	0.023602	0.023574	-347085.635
5570	0.023949	0.023925	-347077.852
5580	0.023616	0.023543	-347057.346
5590	0.023796	0.023726	-347065.920
5600	0.023665	0.023616	-347059.542
5610	0.023513	0.023487	-347076.062
5620	0.023542	0.023512	-347086.688
5630	0.023271	0.023229	-347095.239
5640	0.023431	0.023390	-347079.848
5650	0.023337	0.023310	-347083.976
5660	0.023569	0.023528	-347091.603
5670	0.023213	0.023117	-347082.590
5680	0.023523	0.023434	-347086.287
5690	0.023518	0.023459	-347071.009
5700	0.023511	0.023473	-347065.798
5710	0.023078	0.023053	-347083.939
5720	0.023565	0.023525	-347084.372
5730	0.023493	0.023463	-347074.119
5740	0.023215	0.023172	-347081.664
5750	0.023367	0.023302	-347080.075
5760	0.023043	0.022966	-347075.073
5770	0.023304	0.023239	-347053.276
5780	0.022930	0.022904	-347092.147
5790	0.022930	0.022861	-347059.332
5800	0.022617	0.022514	-347080.277
5810	0.022649	0.022553	-347101.049
5820	0.022139	0.022091	-347061.844
5830	0.021947	0.021877	-347057.902
5840	0.021630	0.021561	-347063.847
5850	0.021932	0.021819	-347077.708
5860	0.021966	0.021876	-347047.846
5870	0.021966	0.021934	-347072.810
5880	0.021984	0.021968	-347064.929
5890	0.022218	0.022200	-347088.269
5900	0.022755	0.022728	-347059.088
5910	0.022787	0.022748	-347085.273
5920	0.022535	0.022528	-347061.228
5930	0.022434	0.022427	-347049.436
5940	0.022652	0.022622	-347069.046
5950	0.022643	0.022621	-347064.414
5960	0.022961	0.022948	-347049.422
5970	0.023258	0.023236	-347081.096
5980	0.023458	0.023409	-347058.677
5990	0.023456	0.023426	-347083.838
6000	0.023330	0.023247	-347065.523
6010	0.023569	0.023493	-347074.557
6020	0.022994	0.022938	-347064.662
6030	0.022883	0.022866	-347073.031
6040	0.023229	0.023189	-347082.419
6050	0.023561	0.023487	-347057.634
6060	0.023581	0.023537	-347060.207
6070	0.023334	0.023290	-347099.017
6080	0.023321	0.023227	-347106.920
6090	0.023076	0.023022	-347097.905
6100	0.023364	0.023293	-347064.463
6110	0.023645	0.023636	-347066.078
6120	0.023645	0.023636	-347069.772
6130	0.023636	0.023586	-347069.969
6140	0.023673	0.023657	-347050.176
6150	0.024135	0.024128	-347068.490
6160	0.023362	0.023356	-347065.026
6170	0.023320	0.023311	-347075.137
6180	0.023200	0.023195	-347069.433
6190	0.022650	0.022636	-347074.388
6200	0.022863	0.022834	-347070.215
6210	0.022753	0.022727	-347080.535
6220	0.022422	0.022403	-347068.229
6230	0.022356	0.022345	-347055.969
6240	0.022210	0.022193	-347051.752
6250	0.022397	0.022364	-347129.069
6260	0.022104	0.022090	-347081.594
6270	0.022175	0.022155	-347091.083
6280	0.022572	0.022509	-347059.781
6290	0.022611	0.022519	-347056.158
6300	0.022877	0.022734	-347083.747
6310	0.023339	0.023087	-347052.004
6320	0.023842	0.023579	-347079.497
6330	0.023396	0.023145	-347068.336
6340	0.022828	0.022620	-347093.830
6350	0.023249	0.023013	-347051.564
6360	0.023361	0.023104	-347068.417
6370	0.023884	0.023551	-347085.697
6380	0.023765	0.023466	-347064.635
6390	0.023400	0.023140	-347062.653
6400	0.023509	0.023279	-347070.697
6410	0.023243	0.022969	-347060.474
6420	0.023024	0.022722	-347074.185
6430	0.022657	0.022374	-347077.285
6440	0.022373	0.022054	-347082.838
6450	0.022305	0.021893	-347062.422
6460	0.022035	0.021599	-347095.955
6470	0.022719	0.022321	-347085.061
6480	0.022281	0.021911	-347072.069
6490	0.022601	0.022145	-347059.477
6500	0.022473	0.022002	-347044.387
6510	0.021956	0.021466	-347052.661
6520	0.022067	0.021583	-347049.773
6530	0.021886	0.021413	-347058.470
6540	0.022357	0.021896	-347056.142
6550	0.022478	0.022045	-347089.157
6560	0.023296	0.022886	-347062.846
6570	0.023463	0.023101	-347081.017
6580	0.023954	0.023675	-347063.590
6590	0.023959	0.023640	-347072.426
6600	0.024093	0.023810	-347088.773
6610	0.023859	0.023592	-347062.793
6620	0.023315	0.022987	-347075.889
6630	0.023147	0.022913	-347057.523
6640	0.023414	0.023228	-347065.214
6650	0.023410	0.023224	-347077.869
6660	0.023276	0.023064	-347097.526
6670	0.023521	0.023292	-347052.085
6680	0.023671	0.023512	-347066.568
6690	0.023625	0.023510	-347057.374
6700	0.023423	0.023316	-347069.690
6710	0.023152	0.023058	-347065.944
6720	0.023495	0.023473	-347089.131
6730	0.023534	0.023483	-347072.548
6740	0.023408	0.023283	-347074.530
6750	0.024066	0.023993	-347096.981
6760	0.023903	0.023804	-347048.097
6770	0.023918	0.023826	-347057.240
6780	0.023865	0.023785	-347073.356
6790	0.023969	0.023861	-347072.908
6800	0.023714	0.023548	-347097.446
6810	0.024266	0.024168	-347088.961
6820	0.024206	0.024161	-347120.634
6830	0.023754	0.023734	-347078.120
6840	0.023754	0.023716	-347096.450
6850	0.023754	0.023719	-347091.978
6860	0.023849	0.023758	-347081.190
6870	0.023416	0.023340	-347089.390
6880	0.022830	0.022775	-347090.178
6890	0.022784	0.022747	-347117.487
6900	0.023216	0.023140	-347077.383
6910	0.023135	0.023072	-347098.325
6920	0.023135	0.023058	-347056.120
6930	0.023088	0.023017	-347081.171
6940	0.023192	0.023151	-347080.671
6950	0.022744	0.022694	-347060.384
6960	0.023232	0.023191	-347054.058
6970	0.022829	0.022797	-347067.151
6980	0.023466	0.023398	-347079.549
6990	0.023761	0.023736	-347072.715
7000	0.023575	0.023550	-347068.819
7010	0.023459	0.023424	-347076.018
7020	0.023678	0.023616	-347081.453
7030	0.023468	0.023440	-347072.029
7040	0.023596	0.023551	-347071.585
7050	0.023581	0.023573	-347052.489
7060	0.023604	0.023584	-347078.594
7070	0.023641	0.023627	-347073.168
7080	0.023623	0.023567	-347062.595
7090	0.023577	0.023475	-347073.559
7100	0.023500	0.023416	-347096.620
7110	0.023565	0.023503	-347067.150
7120	0.023203	0.023195	-347078.969
7130	0.023187	0.023149	-347044.469
7140	0.022999	0.022942	-347057.928
7150	0.023050	0.022950	-347064.747
7160	0.022534	0.022485	-347059.035
7170	0.022345	0.022303	-347057.740
7180	0.022629	0.022579	-347058.949
7190	0.022744	0.022725	-347070.435
7200	0.022484	0.022471	-347064.572
7210	0.022659	0.022625	-347061.291
7220	0.022891	0.022887	-347062.139
7230	0.023226	0.023214	-347089.452
7240	0.022885	0.022853	-347075.030
7250	0.023295	0.023293	-347110.026
7260	0.023295	0.023272	-347118.053
7270	0.022841	0.022824	-347083.282
7280	0.022873	0.022850	-347091.294
7290	0.023059	0.023033	-347076.828
7300	0.023133	0.023074	-347086.790
7310	0.023351	0.023338	-347077.169
7320	0.023337	0.023276	-347081.754
7330	0.023552	0.023483	-347068.732
7340	0.023132	0.023114	-347077.682
7350	0.022904	0.022866	-347074.679
7360	0.022792	0.022739	-347078.701
7370	0.023250	0.023222	-347063.544
7380	0.023007	0.022955	-347073.303
7390	0.023109	0.023027	-347060.810
7400	0.023029	0.023001	-347074.386
