Gen	tau_3OneOG	lnL
115990	0.027803	-438641.148
116000	0.038035	-415494.939
116010	0.029879	-436515.686
116020	0.052448	-398558.607
116030	0.039457	-411015.220
116040	0.059803	-419991.442
116050	0.029035	-439559.617
116060	0.028478	-440442.667
116070	0.048966	-409486.919
116080	0.024907	-425588.548
116090	0.031547	-438189.343
116100	0.064573	-409088.003
116110	0.049527	-431172.487
116120	0.060073	-410804.151
116130	0.048249	-421935.830
116140	0.041956	-454607.752
116150	0.021205	-441968.166
116160	0.031861	-426685.770
116170	0.046722	-399649.252
116180	0.039809	-423056.348
116190	0.025949	-433372.528
116200	0.034311	-410390.501
116210	0.023867	-461570.397
116220	0.061143	-424400.690
116230	0.042660	-451892.323
116240	0.078200	-421789.007
116250	0.028770	-416611.908
116260	0.052327	-428116.112
116270	0.048377	-464313.089
116280	0.047788	-445476.102
116290	0.043403	-440095.717
116300	0.059819	-437799.916
116310	0.015479	-435721.052
116320	0.014779	-449239.502
116330	0.025278	-426435.780
116340	0.021000	-448034.874
116350	0.034323	-422076.043
116360	0.048290	-410901.649
116370	0.044198	-398007.436
116380	0.058524	-418327.393
116390	0.062060	-409997.374
116400	0.031673	-453582.744
116410	0.026922	-416464.115
116420	0.064797	-418948.795
116430	0.039467	-405714.447
116440	0.022598	-421336.943
116450	0.026975	-433869.983
116460	0.029299	-436240.583
116470	0.020964	-430304.887
116480	0.026289	-437824.720
116490	0.021498	-442133.816
116500	0.070826	-400237.662
116510	0.055942	-417074.958
116520	0.034631	-407801.827
116530	0.047923	-415203.663
116540	0.044647	-399411.321
116550	0.037340	-428056.579
116560	0.016772	-437144.289
116570	0.046348	-431441.443
116580	0.031006	-409333.091
116590	0.018602	-430049.570
116600	0.028905	-401733.789
116610	0.019529	-404446.889
116620	0.022052	-415732.789
116630	0.071683	-418909.169
116640	0.030142	-438216.089
116650	0.026092	-436083.638
116660	0.025973	-413832.031
116670	0.081928	-410861.863
116680	0.025529	-441529.136
116690	0.017460	-446163.177
116700	0.026337	-414598.633
116710	0.057555	-430419.790
116720	0.034743	-417659.525
116730	0.088000	-433193.279
116740	0.038324	-419623.857
116750	0.067009	-406993.824
116760	0.067826	-401382.321
116770	0.064006	-393491.745
116780	0.045015	-417081.222
116790	0.063476	-412930.603
116800	0.049880	-441427.633
116810	0.031546	-436762.598
116820	0.061831	-412275.700
116830	0.059491	-404206.893
116840	0.047830	-405559.204
116850	0.052535	-400990.926
116860	0.027823	-432590.140
116870	0.031255	-417930.178
116880	0.019580	-465346.594
116890	0.057840	-418973.455
116900	0.051235	-448317.726
116910	0.102730	-405294.552
116920	0.063907	-416813.842
116930	0.064379	-396401.411
116940	0.021254	-456054.842
116950	0.041207	-407924.209
116960	0.047505	-424817.568
116970	0.068757	-424666.464
116980	0.078967	-403493.007
116990	0.052144	-411978.926
117000	0.030967	-432793.497
117010	0.024340	-418688.572
117020	0.057943	-404742.669
117030	0.034407	-439663.540
117040	0.034202	-434572.552
117050	0.042316	-427064.107
117060	0.030025	-418383.418
117070	0.035088	-440328.060
117080	0.027583	-432833.203
117090	0.021664	-435401.961
117100	0.040582	-430139.586
117110	0.036568	-414234.351
117120	0.072742	-398181.475
117130	0.050745	-426267.990
117140	0.070889	-393538.210
117150	0.078317	-425394.030
117160	0.068996	-426524.404
117170	0.042341	-409983.292
117180	0.056220	-443266.082
117190	0.035380	-411810.255
117200	0.022912	-430359.289
117210	0.024342	-440887.004
117220	0.042056	-416021.555
117230	0.055361	-411628.778
117240	0.036525	-397829.359
117250	0.025389	-431264.610
117260	0.029971	-419115.133
117270	0.029171	-409456.444
117280	0.038342	-418584.461
117290	0.075110	-416536.221
117300	0.060531	-427360.009
117310	0.030843	-419390.977
117320	0.031069	-420946.235
117330	0.027270	-432871.928
117340	0.027435	-418798.181
117350	0.032005	-408977.620
117360	0.020446	-416870.815
117370	0.022721	-442023.721
117380	0.025174	-435087.710
117390	0.042122	-427143.936
117400	0.038355	-400250.575
117410	0.023236	-422383.880
117420	0.031185	-416018.270
117430	0.037885	-420834.587
117440	0.023398	-441498.976
117450	0.049567	-406168.236
117460	0.032665	-402458.664
117470	0.023345	-413326.143
117480	0.032792	-418537.991
117490	0.033060	-404621.316
117500	0.019192	-418072.610
117510	0.013916	-432437.189
117520	0.024163	-400039.835
117530	0.020508	-421838.205
117540	0.015150	-419333.158
117550	0.021241	-411531.412
117560	0.022265	-433631.254
117570	0.029517	-403507.675
117580	0.034132	-396884.359
117590	0.040498	-408909.963
117600	0.015952	-444788.078
117610	0.042490	-405111.798
117620	0.024487	-412953.912
117630	0.019380	-430478.333
117640	0.028129	-411557.502
117650	0.019979	-419044.170
117660	0.033750	-412631.923
117670	0.025171	-423570.229
117680	0.044931	-414823.135
117690	0.036769	-441034.190
117700	0.036702	-422301.348
117710	0.041467	-423207.491
117720	0.032487	-415953.037
117730	0.021868	-426086.463
117740	0.014635	-430319.574
117750	0.022571	-430277.359
117760	0.022710	-424916.673
117770	0.038384	-415538.028
117780	0.032648	-420653.260
117790	0.018213	-444857.933
117800	0.032325	-420578.312
117810	0.025858	-429709.293
117820	0.022661	-412751.475
117830	0.034242	-421283.848
117840	0.011881	-453654.469
117850	0.020195	-408750.358
117860	0.016215	-434777.734
117870	0.026624	-427506.911
117880	0.034125	-415753.760
117890	0.028074	-414652.330
117900	0.043642	-409577.397
117910	0.022691	-422816.294
117920	0.041744	-435119.138
117930	0.059798	-427430.213
117940	0.036026	-423769.325
117950	0.042958	-409256.249
117960	0.035673	-437405.307
117970	0.023600	-424041.543
117980	0.027036	-442314.553
117990	0.086256	-403444.752
118000	0.042379	-427723.936
118010	0.026726	-447022.369
118020	0.052273	-406659.739
118030	0.040557	-428499.048
118040	0.041814	-406122.269
118050	0.064602	-404762.113
118060	0.094485	-410064.410
118070	0.031358	-455125.135
118080	0.047054	-430449.642
118090	0.045994	-446299.033
118100	0.048768	-427359.683
118110	0.037000	-425255.498
118120	0.027584	-436495.996
118130	0.013879	-452926.031
118140	0.044864	-415427.687
118150	0.035750	-408046.735
118160	0.022945	-427104.627
118170	0.023202	-414811.007
118180	0.026889	-421282.258
118190	0.024420	-448487.223
118200	0.013259	-440281.095
118210	0.018662	-426481.993
118220	0.016390	-425994.913
118230	0.033633	-421778.545
118240	0.027965	-415552.428
118250	0.026681	-427667.840
118260	0.026681	-405838.657
118270	0.021103	-416455.734
118280	0.022600	-410934.275
118290	0.028906	-407595.393
118300	0.014405	-420948.720
118310	0.017830	-403666.345
118320	0.048098	-386209.709
118330	0.016896	-418272.385
118340	0.030581	-396912.405
118350	0.020449	-407760.625
118360	0.017441	-418564.488
118370	0.022299	-411403.988
118380	0.010861	-427938.833
118390	0.038289	-405602.754
118400	0.019473	-418241.353
118410	0.028506	-393875.433
118420	0.037083	-411484.776
118430	0.050567	-433665.560
118440	0.038803	-413284.025
118450	0.026358	-419822.035
118460	0.046644	-420514.978
118470	0.035306	-429936.982
118480	0.065389	-408894.457
118490	0.065833	-409937.977
118500	0.044925	-427574.598
118510	0.023180	-443073.934
118520	0.029658	-431885.311
118530	0.077110	-424840.833
118540	0.031662	-425907.354
118550	0.045474	-409132.020
118560	0.025687	-405351.940
118570	0.033420	-396077.344
118580	0.037186	-402431.963
118590	0.021567	-442604.656
118600	0.034260	-399237.067
118610	0.019953	-407642.252
118620	0.020891	-416989.903
118630	0.022448	-413628.353
118640	0.033824	-409437.352
118650	0.020760	-424035.160
118660	0.037622	-398015.914
118670	0.032057	-396739.040
118680	0.042331	-389043.630
118690	0.030187	-413659.863
118700	0.028459	-418934.080
118710	0.047599	-421704.860
118720	0.020356	-419027.469
118730	0.024227	-401752.868
118740	0.033643	-401023.565
118750	0.026044	-419992.562
118760	0.019991	-423126.003
118770	0.025252	-403332.153
118780	0.022123	-412009.383
118790	0.025682	-408537.578
118800	0.019300	-435448.430
118810	0.023851	-427686.620
118820	0.029070	-413958.938
118830	0.029833	-398522.012
118840	0.044177	-396239.991
118850	0.042354	-410432.718
118860	0.034805	-417074.840
118870	0.034331	-414971.536
118880	0.036595	-422637.319
118890	0.033958	-430193.149
118900	0.035789	-425806.741
118910	0.024474	-425641.082
118920	0.037018	-409215.865
118930	0.021893	-409699.320
118940	0.021065	-415921.593
118950	0.042126	-412791.246
118960	0.041917	-437804.285
118970	0.038996	-398659.207
118980	0.031051	-429240.497
118990	0.038724	-404519.946
119000	0.038387	-417754.941
119010	0.037615	-437312.099
119020	0.044461	-404465.446
119030	0.034576	-444094.493
119040	0.031558	-429238.805
119050	0.026442	-399763.573
119060	0.029502	-403890.833
119070	0.041317	-404482.532
119080	0.019170	-426794.129
119090	0.027461	-403754.699
119100	0.036315	-406701.613
119110	0.035185	-397960.679
119120	0.060241	-414623.145
119130	0.022901	-409071.385
119140	0.023465	-436264.675
119150	0.027490	-410782.982
119160	0.016404	-444487.794
119170	0.030048	-411300.892
119180	0.029509	-404480.459
119190	0.031601	-402393.822
119200	0.045566	-397956.133
119210	0.029985	-412843.899
119220	0.053018	-408563.486
119230	0.060534	-418317.322
119240	0.044583	-397565.612
119250	0.031117	-418780.832
119260	0.023893	-442415.734
119270	0.017562	-429066.187
119280	0.014034	-464819.254
119290	0.041452	-411910.095
119300	0.017098	-412688.562
119310	0.049662	-398651.099
119320	0.015433	-420804.285
119330	0.011823	-431243.516
119340	0.021983	-430230.653
119350	0.014114	-422622.735
119360	0.027086	-408729.443
119370	0.012905	-439972.763
119380	0.022766	-407417.749
119390	0.016946	-424759.241
119400	0.019711	-423651.865
119410	0.053720	-417415.387
119420	0.017030	-415251.781
119430	0.018794	-407902.525
119440	0.015697	-418864.263
119450	0.031705	-404781.706
119460	0.025593	-412170.326
119470	0.013071	-434384.915
119480	0.012165	-445370.305
119490	0.019005	-423753.728
119500	0.019099	-420354.608
119510	0.030166	-438529.760
119520	0.027002	-425609.475
119530	0.026553	-407275.825
119540	0.042669	-398431.114
119550	0.030129	-406961.680
119560	0.024963	-428849.300
119570	0.033083	-438863.062
119580	0.046193	-416260.641
119590	0.025696	-422359.058
119600	0.034547	-448251.550
119610	0.032007	-414091.513
119620	0.023088	-429424.045
119630	0.035104	-414316.131
119640	0.033010	-414659.222
119650	0.039506	-402658.574
119660	0.053340	-403481.793
119670	0.034482	-402323.303
119680	0.019363	-429003.887
119690	0.008241	-456076.069
119700	0.037462	-420674.078
119710	0.037500	-418487.634
119720	0.042580	-409811.165
119730	0.044835	-431909.593
119740	0.035086	-419662.601
119750	0.032904	-432131.367
119760	0.012035	-476060.779
119770	0.026988	-410602.569
119780	0.031103	-412909.376
119790	0.029172	-433323.279
119800	0.042824	-432949.031
119810	0.053911	-412771.339
119820	0.045965	-441770.252
119830	0.104554	-407560.783
119840	0.043200	-448911.961
119850	0.052901	-421703.399
119860	0.045552	-428069.025
119870	0.020034	-439939.785
119880	0.027110	-441558.657
119890	0.043101	-405594.405
119900	0.022498	-418440.546
119910	0.028169	-402454.147
119920	0.015824	-422687.118
119930	0.030981	-417537.900
119940	0.021488	-424366.869
119950	0.016784	-427795.253
119960	0.036360	-407348.192
119970	0.016108	-418955.475
119980	0.018069	-414276.420
119990	0.026480	-397779.812
120000	0.037489	-395647.656
120010	0.015141	-432059.102
120020	0.026438	-404093.850
120030	0.030944	-407655.842
120040	0.021844	-423199.759
120050	0.031700	-419073.348
120060	0.031700	-398963.750
120070	0.032604	-402159.574
120080	0.032063	-416331.795
120090	0.039388	-424444.842
120100	0.025269	-415039.544
120110	0.021882	-416121.474
120120	0.038174	-435778.982
120130	0.026176	-413445.512
120140	0.029985	-403282.143
120150	0.011448	-450354.892
120160	0.044906	-428683.864
120170	0.015982	-437663.451
120180	0.041685	-409907.413
120190	0.029498	-409940.004
120200	0.036145	-428669.865
120210	0.021889	-441652.404
120220	0.028165	-414768.977
120230	0.040827	-399397.929
120240	0.033329	-416809.540
120250	0.026310	-413879.596
120260	0.016446	-420530.278
120270	0.027568	-419219.102
120280	0.025193	-424531.433
120290	0.046012	-414136.913
120300	0.027261	-420205.074
120310	0.037342	-441905.664
120320	0.055898	-407778.701
120330	0.024848	-433719.538
120340	0.030603	-420565.933
120350	0.038893	-409511.613
120360	0.028865	-431273.373
120370	0.029240	-439308.005
120380	0.082150	-391568.849
120390	0.022775	-436291.197
120400	0.040725	-405152.873
120410	0.051154	-431056.064
120420	0.017123	-437520.137
120430	0.023997	-416067.112
120440	0.051559	-395368.205
120450	0.042835	-412976.878
120460	0.030673	-438629.266
120470	0.035673	-436206.224
120480	0.035573	-428056.514
120490	0.052056	-413838.975
120500	0.048209	-433835.904
120510	0.042796	-417468.458
120520	0.029403	-428175.861
120530	0.032858	-429514.541
120540	0.027756	-426066.081
120550	0.026053	-429167.229
120560	0.072119	-416638.897
120570	0.034569	-424790.735
120580	0.055624	-439389.784
120590	0.065013	-403700.094
120600	0.064596	-412523.995
120610	0.032603	-433868.803
120620	0.030223	-414089.976
120630	0.012422	-428094.252
120640	0.025935	-405686.665
120650	0.016791	-430017.535
120660	0.016379	-426906.461
120670	0.051749	-398218.781
120680	0.018833	-439056.508
120690	0.037273	-415422.009
120700	0.023150	-412166.615
120710	0.017589	-408030.233
120720	0.042335	-406184.704
120730	0.017286	-423343.121
120740	0.042994	-395200.361
120750	0.020447	-418521.452
120760	0.050932	-397188.980
120770	0.029453	-420791.954
120780	0.041344	-415698.308
120790	0.047113	-425064.223
120800	0.044672	-412166.641
120810	0.036646	-410481.455
120820	0.027683	-408617.838
120830	0.027031	-433862.689
120840	0.018872	-429691.719
120850	0.018208	-422262.031
120860	0.026983	-438469.802
120870	0.039676	-420359.430
120880	0.022333	-416834.209
120890	0.023123	-429400.333
120900	0.013326	-448196.528
120910	0.024803	-410363.438
120920	0.031935	-398453.762
120930	0.016776	-423586.207
120940	0.011595	-453082.815
120950	0.024411	-418030.917
120960	0.028090	-422350.708
120970	0.016152	-405933.828
120980	0.010977	-437301.142
120990	0.026503	-410115.558
121000	0.036451	-408378.395
121010	0.035515	-428881.047
121020	0.028376	-398690.991
121030	0.028166	-403108.603
121040	0.024844	-417240.368
121050	0.041673	-412683.865
121060	0.040322	-407826.659
121070	0.030925	-401728.179
121080	0.026981	-415809.944
121090	0.023185	-421753.847
121100	0.012304	-427100.330
121110	0.015478	-418423.732
121120	0.051219	-409747.200
121130	0.026767	-442414.412
121140	0.090630	-413700.182
121150	0.051911	-460397.933
121160	0.053866	-417924.797
121170	0.039948	-415242.456
121180	0.064434	-419164.581
121190	0.056500	-434139.297
121200	0.041461	-442050.732
121210	0.087212	-414226.454
121220	0.047805	-405295.686
121230	0.040415	-408838.912
121240	0.025582	-423304.100
121250	0.027796	-407482.803
121260	0.032901	-421084.767
121270	0.047378	-418502.650
121280	0.026460	-439009.400
121290	0.032950	-402673.206
121300	0.035115	-399729.067
121310	0.043399	-398044.835
121320	0.037585	-408983.943
121330	0.039397	-397040.582
121340	0.041093	-395567.163
121350	0.036955	-408697.435
121360	0.037314	-412809.981
121370	0.024491	-411072.229
121380	0.020773	-448512.727
121390	0.039410	-406467.096
121400	0.025704	-414752.283
121410	0.040813	-409202.371
121420	0.052820	-397065.821
121430	0.027842	-454283.379
121440	0.030217	-430683.636
121450	0.061894	-400119.298
121460	0.020268	-421985.255
121470	0.029497	-422939.483
121480	0.036475	-410227.391
121490	0.023643	-452684.116
121500	0.042617	-406616.612
121510	0.036242	-428422.344
121520	0.045034	-399400.670
121530	0.044026	-399926.801
121540	0.048853	-400727.160
121550	0.020014	-443238.766
121560	0.028281	-420153.462
121570	0.036713	-414451.624
121580	0.041167	-419857.936
121590	0.032876	-416525.146
121600	0.023926	-410215.068
121610	0.029493	-418855.757
121620	0.035070	-403698.276
121630	0.026496	-405031.173
121640	0.032625	-400467.539
121650	0.023283	-401971.055
121660	0.021849	-405815.094
121670	0.023108	-426949.908
121680	0.034562	-411589.260
121690	0.025047	-435224.192
121700	0.023510	-415291.471
121710	0.019657	-409534.000
121720	0.021728	-408672.788
121730	0.036527	-398178.308
121740	0.026250	-402247.936
121750	0.032199	-421590.274
121760	0.019298	-448072.248
121770	0.019500	-421534.803
121780	0.024703	-392204.574
121790	0.027771	-395539.041
121800	0.016765	-407115.277
121810	0.016595	-409002.969
121820	0.035407	-394881.654
121830	0.029160	-397824.503
121840	0.019803	-415147.457
121850	0.017851	-422578.894
121860	0.026391	-392722.363
121870	0.032551	-395135.078
121880	0.019845	-434391.368
121890	0.058603	-411712.584
121900	0.021095	-418362.684
121910	0.025838	-430402.999
121920	0.032898	-418305.884
121930	0.026315	-411850.719
121940	0.029250	-423617.826
121950	0.027658	-420051.649
121960	0.018942	-424260.945
121970	0.044040	-430182.916
121980	0.027910	-444832.178
121990	0.051276	-448464.677
122000	0.048153	-419189.200
122010	0.041743	-431844.655
122020	0.040865	-426835.197
122030	0.070103	-445664.589
122040	0.054291	-432938.121
122050	0.039294	-422295.887
122060	0.031556	-453461.814
122070	0.034840	-417210.854
122080	0.063564	-413479.838
122090	0.075431	-436149.299
122100	0.062648	-403539.895
122110	0.046038	-402395.292
122120	0.054151	-408244.611
122130	0.065315	-413725.499
122140	0.036010	-428182.831
122150	0.039136	-430208.970
122160	0.048091	-423427.626
122170	0.057095	-434269.861
122180	0.035090	-439728.170
122190	0.048417	-427933.158
122200	0.028191	-414462.358
122210	0.055097	-411347.049
122220	0.042476	-425309.596
122230	0.040023	-446808.877
122240	0.090370	-420290.363
122250	0.029835	-432559.901
122260	0.093648	-412457.180
122270	0.040383	-437052.586
122280	0.027394	-414030.689
122290	0.025426	-413896.692
122300	0.022890	-441810.140
122310	0.019778	-410878.297
122320	0.023746	-425731.586
122330	0.028364	-430602.719
122340	0.015846	-446241.012
122350	0.034006	-422829.202
122360	0.050660	-407357.334
122370	0.054372	-403617.601
122380	0.025908	-423237.076
122390	0.026605	-419864.699
122400	0.053712	-395259.028
122410	0.036514	-409345.118
122420	0.038624	-408665.655
122430	0.028178	-409796.146
122440	0.028316	-419084.905
122450	0.026410	-426937.384
122460	0.038576	-410723.939
122470	0.079588	-414160.142
122480	0.033126	-424590.387
122490	0.032320	-421418.464
122500	0.036741	-430327.845
122510	0.021085	-433680.024
122520	0.018048	-439846.460
122530	0.034365	-415590.645
122540	0.017173	-446452.833
122550	0.022330	-437797.954
122560	0.024287	-426626.272
122570	0.028000	-422021.021
122580	0.019346	-427298.139
122590	0.027379	-412125.560
122600	0.036782	-398679.299
122610	0.039589	-400290.410
122620	0.056468	-392847.219
122630	0.044339	-416981.086
122640	0.024625	-438470.160
122650	0.042420	-421134.135
122660	0.050343	-419719.394
122670	0.026672	-407493.603
122680	0.045219	-405335.996
122690	0.039014	-423971.594
122700	0.028099	-423671.821
122710	0.027244	-416718.819
122720	0.039373	-434285.916
122730	0.018635	-442432.628
122740	0.052111	-403845.134
122750	0.013290	-464512.421
122760	0.044584	-413640.653
122770	0.022420	-442772.497
122780	0.050384	-405931.865
122790	0.030866	-424961.771
122800	0.066562	-422651.440
122810	0.060078	-408178.017
122820	0.023750	-430856.627
122830	0.041699	-396227.014
122840	0.046694	-408992.451
122850	0.025207	-432114.785
122860	0.014044	-432088.126
122870	0.049327	-420448.517
122880	0.024693	-430037.136
122890	0.020732	-428945.537
122900	0.047675	-402633.409
122910	0.031209	-426201.346
122920	0.045257	-411609.119
122930	0.028208	-433606.525
122940	0.058571	-398575.574
122950	0.073428	-421195.281
122960	0.038015	-413289.442
122970	0.027895	-414312.123
122980	0.032185	-418445.677
122990	0.027205	-429017.196
123000	0.032225	-401085.858
123010	0.029342	-432925.477
123020	0.064555	-423444.086
123030	0.023109	-460627.178
123040	0.036255	-426294.471
123050	0.043655	-415855.961
123060	0.043809	-420809.550
123070	0.033494	-421114.994
123080	0.046916	-403031.490
123090	0.042647	-420509.856
123100	0.032706	-436590.821
123110	0.044640	-419507.753
123120	0.063972	-432550.690
123130	0.040163	-435358.634
123140	0.030909	-409221.392
123150	0.027718	-449941.581
123160	0.035132	-420667.678
123170	0.033391	-418030.127
123180	0.060888	-415094.784
123190	0.030496	-412754.963
123200	0.030101	-419866.713
123210	0.046042	-422108.416
123220	0.050008	-407677.914
123230	0.031751	-419661.372
123240	0.023961	-418054.930
123250	0.020291	-435785.443
123260	0.040667	-401471.683
123270	0.041705	-415833.708
123280	0.034476	-418187.841
123290	0.016277	-433665.125
123300	0.023688	-450434.749
123310	0.023406	-421485.473
123320	0.033421	-397174.235
123330	0.016067	-426997.428
123340	0.022002	-423528.010
123350	0.032900	-405504.525
123360	0.030044	-428486.503
123370	0.039462	-405520.742
123380	0.017713	-425432.014
123390	0.023086	-416154.441
123400	0.048431	-399895.555
123410	0.031339	-414277.971
123420	0.033331	-423105.069
123430	0.038568	-429329.982
123440	0.030986	-406846.131
123450	0.030148	-422948.925
123460	0.029352	-426428.726
123470	0.029239	-413578.799
123480	0.028224	-410464.154
123490	0.038416	-399300.060
123500	0.022115	-436040.540
123510	0.027281	-431236.962
123520	0.025135	-431343.670
123530	0.029000	-402630.065
123540	0.032421	-405487.641
123550	0.026472	-400185.209
123560	0.026472	-397995.924
123570	0.032271	-400943.777
123580	0.030957	-394673.630
123590	0.042443	-410772.521
123600	0.015653	-421883.055
123610	0.013897	-422079.442
123620	0.017901	-420574.878
123630	0.030365	-406031.228
123640	0.017825	-416206.571
123650	0.020635	-414322.713
123660	0.024147	-400235.024
123670	0.026161	-425678.135
123680	0.024354	-409400.227
123690	0.023720	-425790.342
123700	0.019249	-427733.966
123710	0.033186	-399395.661
123720	0.039208	-417939.737
123730	0.017957	-418712.138
123740	0.034482	-395083.102
123750	0.036176	-388913.320
123760	0.028393	-420149.901
123770	0.032825	-409140.189
123780	0.030239	-404699.585
123790	0.026622	-415965.794
123800	0.019864	-429214.921
123810	0.030784	-404476.413
123820	0.024740	-416054.757
123830	0.031486	-402165.514
123840	0.021610	-424102.585
123850	0.020325	-418332.650
123860	0.031223	-407540.614
123870	0.027793	-405162.376
123880	0.029814	-398787.869
123890	0.021920	-417887.336
123900	0.035995	-411148.149
123910	0.037347	-425319.023
123920	0.030422	-420094.502
123930	0.041035	-425305.284
123940	0.024210	-411875.413
123950	0.030214	-405882.507
123960	0.033281	-409325.024
123970	0.033587	-405271.948
123980	0.025038	-416882.397
123990	0.022825	-429681.188
124000	0.036007	-401508.676
124010	0.029938	-414749.170
124020	0.029579	-433875.359
124030	0.020577	-431913.016
124040	0.022581	-423003.174
124050	0.027028	-414761.246
124060	0.024177	-416124.267
124070	0.027132	-417843.366
124080	0.057966	-433377.648
124090	0.024056	-420004.377
124100	0.040920	-408960.755
124110	0.025579	-435756.230
124120	0.039700	-412177.580
124130	0.032565	-413624.210
124140	0.042665	-409043.667
124150	0.033070	-399529.897
124160	0.029728	-424002.450
124170	0.029990	-425789.460
124180	0.034372	-401349.176
124190	0.036344	-434173.354
124200	0.034179	-414672.964
124210	0.058256	-413122.089
124220	0.023527	-429611.101
124230	0.041210	-409111.678
124240	0.046496	-418704.476
124250	0.021709	-426311.982
124260	0.042360	-401487.377
124270	0.028572	-434361.620
124280	0.023441	-423008.696
124290	0.040879	-399198.307
124300	0.028154	-404731.174
124310	0.032177	-407679.627
124320	0.031808	-426383.352
124330	0.034660	-418137.702
124340	0.027625	-403514.810
124350	0.025501	-416864.523
124360	0.038509	-403277.124
124370	0.030807	-414691.444
124380	0.034062	-423019.530
124390	0.019560	-417208.536
124400	0.021744	-404935.157
124410	0.019762	-412604.921
124420	0.021332	-407295.095
124430	0.023080	-412305.360
124440	0.015368	-414258.441
124450	0.029565	-398271.711
124460	0.022758	-409267.543
124470	0.020582	-412817.867
124480	0.017869	-417956.782
124490	0.022282	-406418.000
124500	0.018213	-406291.676
124510	0.017084	-431584.260
124520	0.008241	-441680.018
124530	0.037749	-409783.794
124540	0.022882	-416373.762
124550	0.039155	-415706.667
124560	0.033462	-406782.554
124570	0.031902	-408371.533
124580	0.024169	-421118.091
124590	0.043516	-424660.869
124600	0.043869	-420780.642
124610	0.037960	-428200.259
124620	0.032284	-429767.675
124630	0.031196	-407421.784
124640	0.031522	-406269.622
124650	0.025277	-413063.220
124660	0.027264	-425046.370
124670	0.021568	-432554.197
124680	0.021887	-450642.838
124690	0.038007	-426871.527
124700	0.048162	-421501.796
124710	0.033388	-435346.171
124720	0.035560	-422533.575
124730	0.026404	-438420.207
124740	0.024123	-411414.585
124750	0.028656	-407251.536
124760	0.019710	-413793.137
124770	0.038031	-418610.802
124780	0.022145	-418569.853
124790	0.015724	-439305.318
124800	0.015664	-437078.013
124810	0.033122	-419268.121
124820	0.031574	-404759.665
124830	0.049079	-431767.869
124840	0.091387	-417328.919
124850	0.031817	-413975.224
124860	0.034182	-413597.100
124870	0.052168	-411704.888
124880	0.021751	-426386.382
124890	0.037088	-409305.020
124900	0.031976	-406779.133
124910	0.020547	-425699.496
124920	0.028623	-398534.709
124930	0.021846	-421807.383
124940	0.046319	-417399.519
124950	0.032948	-409524.790
124960	0.017886	-410014.840
124970	0.017744	-439971.041
124980	0.043189	-399476.447
124990	0.025667	-411465.316
125000	0.036368	-408087.971
125010	0.045322	-417124.218
125020	0.022056	-434093.677
125030	0.033231	-405603.177
125040	0.029278	-403056.238
125050	0.037154	-410477.813
125060	0.056811	-433821.258
125070	0.033684	-411242.277
125080	0.020646	-415333.118
125090	0.050675	-405857.863
125100	0.029790	-404725.277
125110	0.030969	-409141.562
125120	0.029914	-415292.751
125130	0.037068	-404224.900
125140	0.022402	-418303.034
125150	0.022235	-417809.205
125160	0.049179	-418556.106
125170	0.019702	-434527.395
125180	0.051630	-440665.973
125190	0.048219	-408528.475
125200	0.085938	-402580.321
125210	0.031415	-425022.213
125220	0.045798	-418533.295
125230	0.047085	-420845.207
125240	0.039209	-424545.077
125250	0.029162	-437867.010
125260	0.024167	-433081.419
125270	0.021171	-451642.894
125280	0.039408	-408146.836
125290	0.036593	-415776.854
125300	0.051890	-411048.664
125310	0.023270	-432917.707
125320	0.028900	-405861.644
125330	0.034759	-406012.185
125340	0.026597	-418572.503
125350	0.020518	-425946.692
125360	0.033011	-411517.894
125370	0.023241	-433013.719
125380	0.054083	-415994.721
125390	0.027413	-420600.962
125400	0.052046	-409962.637
125410	0.025330	-409082.824
125420	0.042176	-395282.688
125430	0.036085	-399851.076
125440	0.020794	-409090.052
125450	0.020684	-410062.967
125460	0.020549	-429766.740
125470	0.041873	-399655.355
125480	0.046283	-414324.250
125490	0.037281	-421809.477
125500	0.031892	-417236.046
125510	0.085126	-413906.613
125520	0.059065	-416792.274
125530	0.034395	-418803.262
125540	0.039081	-415876.168
125550	0.028952	-412701.879
125560	0.047890	-410279.599
125570	0.038784	-396108.898
125580	0.025064	-416804.743
125590	0.025794	-403495.510
125600	0.016586	-435744.483
125610	0.015469	-424109.040
125620	0.042916	-399917.967
125630	0.031037	-402649.312
125640	0.027715	-390161.913
125650	0.011990	-424564.910
125660	0.023559	-412379.459
125670	0.017168	-433323.386
125680	0.019208	-435549.955
125690	0.020531	-421429.584
125700	0.025343	-412638.506
125710	0.052374	-408104.143
125720	0.025711	-433121.386
125730	0.030131	-433483.756
125740	0.024265	-445299.338
125750	0.021190	-423724.690
125760	0.023820	-422899.629
125770	0.012033	-447507.578
125780	0.011604	-434603.715
125790	0.029049	-418025.886
125800	0.027236	-415381.914
125810	0.010387	-436025.752
125820	0.011793	-453997.069
125830	0.011474	-436361.131
125840	0.005457	-489064.304
125850	0.050401	-404714.821
125860	0.027303	-407941.962
125870	0.025676	-417541.806
125880	0.038940	-399046.066
125890	0.021098	-413005.219
125900	0.018652	-423881.161
125910	0.017126	-430050.628
125920	0.047540	-400750.028
125930	0.033216	-407113.093
125940	0.032059	-401404.073
125950	0.016954	-436518.187
125960	0.025286	-418361.765
