Gen	tau_4MEFEOG	tau_5MEFE	lnL
157030	0.039873	0.032413	-439076.805
157040	0.044878	0.033436	-428975.694
157050	0.016562	0.010836	-468057.456
157060	0.030881	0.012393	-462380.809
157070	0.049902	0.033756	-427968.594
157080	0.060512	0.012889	-419549.150
157090	0.098319	0.034529	-427044.300
157100	0.035580	0.019058	-439858.745
157110	0.041864	0.014623	-426448.509
157120	0.032810	0.018905	-439199.366
157130	0.027181	0.022055	-448365.845
157140	0.046508	0.045889	-427477.464
157150	0.014074	0.013459	-466345.775
157160	0.020956	0.020040	-438789.356
157170	0.015463	0.014627	-438512.535
157180	0.015463	0.013924	-448905.330
157190	0.015751	0.014555	-455792.913
157200	0.034662	0.028648	-428086.831
157210	0.041520	0.029484	-407667.442
157220	0.065923	0.042088	-424170.329
157230	0.049832	0.032252	-458748.869
157240	0.077865	0.033763	-433620.624
157250	0.062096	0.021651	-453053.964
157260	0.044077	0.029061	-426818.298
157270	0.050427	0.022494	-455746.604
157280	0.048720	0.014452	-461512.753
157290	0.037867	0.021620	-440611.106
157300	0.066263	0.056420	-421048.653
157310	0.033923	0.018040	-429503.260
157320	0.018991	0.015265	-425347.828
157330	0.028176	0.016288	-444950.432
157340	0.029025	0.020283	-452286.390
157350	0.045282	0.017046	-435809.447
157360	0.042458	0.013016	-455996.018
157370	0.043564	0.032861	-443923.559
157380	0.025582	0.019470	-462868.140
157390	0.036508	0.034433	-466139.128
157400	0.047491	0.026989	-439773.239
157410	0.038227	0.036595	-457399.845
157420	0.063654	0.019498	-431982.475
157430	0.193349	0.054357	-425266.511
157440	0.073736	0.011161	-460272.800
157450	0.034492	0.011169	-477349.696
157460	0.041847	0.021894	-432892.592
157470	0.060855	0.043308	-417502.658
157480	0.039933	0.036801	-458709.749
157490	0.031752	0.019054	-462555.712
157500	0.071998	0.048633	-432109.627
157510	0.048297	0.018666	-467055.394
157520	0.050095	0.033577	-455589.048
157530	0.030283	0.026885	-486165.141
157540	0.035772	0.031174	-459258.048
157550	0.038525	0.025186	-472353.616
157560	0.055927	0.026928	-468794.728
157570	0.036878	0.032810	-455187.683
157580	0.030517	0.026674	-439105.121
157590	0.043431	0.031487	-455229.371
157600	0.029592	0.020888	-444548.185
157610	0.012400	0.005248	-463588.278
157620	0.033839	0.033042	-429752.338
157630	0.014232	0.007807	-444218.282
157640	0.015727	0.012364	-450570.773
157650	0.015476	0.012167	-448701.896
157660	0.018970	0.009037	-461040.774
157670	0.033578	0.016182	-433134.042
157680	0.041521	0.011015	-454419.784
157690	0.046622	0.035022	-439540.495
157700	0.041700	0.033831	-438162.077
157710	0.032022	0.016145	-435072.679
157720	0.054645	0.038273	-405166.418
157730	0.017740	0.015321	-447624.400
157740	0.019755	0.015563	-443649.662
157750	0.029708	0.027183	-416164.287
157760	0.022287	0.014520	-448991.598
157770	0.050422	0.025143	-423760.067
157780	0.071890	0.043764	-431861.413
157790	0.103599	0.099905	-431905.844
157800	0.067897	0.061797	-475793.585
157810	0.034318	0.032793	-450699.710
157820	0.077006	0.064444	-427704.567
157830	0.073714	0.062278	-450052.897
157840	0.086104	0.075781	-428528.111
157850	0.030114	0.029694	-456390.411
157860	0.024359	0.021624	-468471.650
157870	0.042452	0.036449	-450757.353
157880	0.019894	0.014080	-466715.034
157890	0.023614	0.019653	-451689.287
157900	0.036495	0.022536	-456020.379
157910	0.031963	0.024721	-449903.432
157920	0.024434	0.013857	-466592.227
157930	0.027908	0.020359	-430816.632
157940	0.020266	0.016827	-480165.176
157950	0.023046	0.008123	-488936.453
157960	0.030751	0.025325	-429332.460
157970	0.031962	0.019014	-429751.641
157980	0.029063	0.027122	-408007.111
157990	0.029781	0.027791	-405422.208
158000	0.017624	0.016446	-429768.070
158010	0.030017	0.028486	-401450.476
158020	0.013365	0.009358	-430685.423
158030	0.016930	0.014346	-423633.357
158040	0.010441	0.007433	-429646.992
158050	0.011849	0.009847	-420300.133
158060	0.024418	0.012350	-436726.357
158070	0.031862	0.018972	-439862.251
158080	0.012240	0.007500	-477333.384
158090	0.035053	0.014480	-449752.104
158100	0.010114	0.006063	-477340.554
158110	0.035860	0.016433	-430736.684
158120	0.054628	0.013819	-444887.758
158130	0.075841	0.017550	-461477.403
158140	0.060913	0.018034	-430104.958
158150	0.048309	0.021296	-419386.871
158160	0.031261	0.018274	-437654.825
158170	0.018108	0.015499	-441704.060
158180	0.019823	0.014530	-428802.915
158190	0.020846	0.019455	-433112.014
158200	0.034649	0.028608	-417446.594
158210	0.033308	0.024207	-467033.439
158220	0.029198	0.017261	-437855.231
158230	0.047914	0.033479	-425825.765
158240	0.019509	0.009191	-448612.858
158250	0.039239	0.036445	-421519.629
158260	0.034539	0.016467	-429414.643
158270	0.043023	0.036267	-430725.520
158280	0.043463	0.024994	-432678.307
158290	0.085226	0.022443	-462181.341
158300	0.100888	0.079029	-436398.200
158310	0.049277	0.041344	-464959.568
158320	0.032441	0.030353	-443946.651
158330	0.094977	0.067734	-425155.663
158340	0.046878	0.020485	-449188.061
158350	0.121400	0.033252	-429767.519
158360	0.045249	0.034561	-413280.321
158370	0.017800	0.006262	-455522.956
158380	0.068038	0.042713	-385526.748
158390	0.017768	0.011088	-448535.988
158400	0.027912	0.012225	-445814.706
158410	0.026155	0.007597	-454022.896
158420	0.110976	0.043598	-412970.092
158430	0.060736	0.017607	-445095.776
158440	0.062065	0.038001	-410097.424
158450	0.036493	0.023199	-432351.339
158460	0.047764	0.028072	-448779.283
158470	0.019047	0.005883	-441842.727
158480	0.010722	0.007333	-480824.925
158490	0.012144	0.008634	-459209.147
158500	0.016138	0.013265	-447698.867
158510	0.038529	0.036939	-421948.416
158520	0.031679	0.029743	-406862.867
158530	0.016860	0.010877	-442895.191
158540	0.034520	0.033672	-439451.409
158550	0.043225	0.042163	-413187.781
158560	0.046831	0.045680	-398322.406
158570	0.018236	0.012078	-454407.697
158580	0.038069	0.033674	-408837.991
158590	0.037251	0.029975	-408755.143
158600	0.031999	0.022039	-467743.987
158610	0.027213	0.022487	-454395.428
158620	0.044642	0.034694	-414060.864
158630	0.066229	0.018402	-408560.724
158640	0.043635	0.012245	-429942.659
158650	0.045889	0.023382	-420405.514
158660	0.068350	0.035874	-390028.364
158670	0.047265	0.029884	-417002.547
158680	0.029539	0.024366	-426009.967
158690	0.061985	0.014940	-438544.414
158700	0.040612	0.018854	-439097.556
158710	0.079501	0.041724	-447101.630
158720	0.055943	0.043553	-418996.419
158730	0.014614	0.007278	-453604.205
158740	0.037775	0.014585	-441009.894
158750	0.030821	0.023321	-429993.239
158760	0.024741	0.017218	-435871.506
158770	0.063637	0.036762	-405271.689
158780	0.052395	0.032146	-423775.786
158790	0.011816	0.007427	-489390.988
158800	0.087693	0.043826	-440798.434
158810	0.050554	0.036902	-414327.889
158820	0.031372	0.024431	-443505.047
158830	0.047560	0.043934	-428884.019
158840	0.025219	0.023297	-429238.659
158850	0.024200	0.017988	-418029.240
158860	0.009122	0.007143	-448162.093
158870	0.012327	0.009621	-447944.663
158880	0.037024	0.028811	-437242.206
158890	0.016094	0.013945	-471053.811
158900	0.023377	0.020317	-452318.617
158910	0.046544	0.040447	-409906.070
158920	0.033475	0.025341	-439718.759
158930	0.036228	0.017599	-437428.238
158940	0.021323	0.012247	-473285.987
158950	0.029462	0.010314	-448449.590
158960	0.025111	0.004021	-452458.806
158970	0.044555	0.027318	-402297.840
158980	0.026114	0.012936	-459690.312
158990	0.029040	0.028347	-421434.649
159000	0.087037	0.073972	-443007.077
159010	0.028497	0.023457	-482789.531
159020	0.051800	0.025275	-474111.774
159030	0.034915	0.028520	-450558.111
159040	0.080624	0.017812	-454038.966
159050	0.023370	0.010655	-449816.895
159060	0.027509	0.015908	-426590.052
159070	0.042756	0.014221	-411494.725
159080	0.037870	0.024662	-412241.213
159090	0.048029	0.032923	-396080.125
159100	0.024446	0.010800	-431837.590
159110	0.023477	0.010972	-437406.404
159120	0.048895	0.022079	-440745.056
159130	0.022519	0.020351	-442575.021
159140	0.007875	0.006882	-500456.816
159150	0.017353	0.015164	-452584.501
159160	0.022709	0.019845	-426338.775
159170	0.037980	0.026229	-439665.147
159180	0.017846	0.012622	-441761.618
159190	0.018994	0.010654	-481343.010
159200	0.033012	0.027736	-460681.297
159210	0.042454	0.027715	-421213.091
159220	0.043888	0.027084	-423649.787
159230	0.038767	0.014363	-438241.287
159240	0.039128	0.030697	-429519.844
159250	0.031732	0.015847	-458373.287
159260	0.047046	0.022374	-434158.277
159270	0.016075	0.010305	-462157.846
159280	0.031109	0.019584	-406529.793
159290	0.023360	0.010166	-460007.604
159300	0.018147	0.016499	-442989.859
159310	0.036542	0.033072	-447089.680
159320	0.041433	0.035887	-430472.006
159330	0.020401	0.015853	-457179.068
159340	0.027547	0.013544	-433708.825
159350	0.037205	0.010028	-423782.325
159360	0.027737	0.021080	-415206.592
159370	0.031303	0.016461	-444253.708
159380	0.013312	0.010069	-457416.184
159390	0.023466	0.014476	-408999.418
159400	0.012689	0.009200	-439537.387
159410	0.026182	0.021340	-435768.834
159420	0.032981	0.019460	-451142.834
159430	0.073038	0.032767	-439421.611
159440	0.031661	0.020600	-426408.600
159450	0.024773	0.017576	-431878.620
159460	0.078577	0.038509	-407063.267
159470	0.042084	0.013532	-460764.974
159480	0.038339	0.032006	-429475.361
159490	0.058208	0.040367	-430991.599
159500	0.031542	0.025478	-433670.171
159510	0.023235	0.011182	-471474.111
159520	0.026005	0.007644	-485803.002
159530	0.092058	0.027313	-404970.352
159540	0.026472	0.021477	-407745.170
159550	0.034494	0.027041	-410786.808
159560	0.023829	0.010291	-450088.085
159570	0.071900	0.047527	-398586.966
159580	0.037882	0.031069	-434861.554
159590	0.015963	0.011514	-459019.096
159600	0.050156	0.044972	-423304.685
159610	0.043676	0.016725	-444748.971
159620	0.038831	0.031661	-443514.093
159630	0.056806	0.053610	-429657.319
159640	0.024115	0.018733	-447935.886
159650	0.016203	0.012269	-464507.588
159660	0.032904	0.023882	-415598.393
159670	0.029000	0.007972	-454631.302
159680	0.052447	0.018209	-407198.519
159690	0.030873	0.007221	-451453.701
159700	0.068309	0.026002	-403644.144
159710	0.031701	0.015440	-443454.057
159720	0.029413	0.011179	-422353.725
159730	0.032917	0.012023	-421563.655
159740	0.038049	0.014951	-404826.794
159750	0.044391	0.004904	-434473.567
159760	0.028532	0.012935	-406535.189
159770	0.020886	0.010292	-436749.949
159780	0.023100	0.016358	-430701.386
159790	0.045824	0.019001	-434149.475
159800	0.040544	0.015094	-405648.947
159810	0.013935	0.006821	-449293.157
159820	0.040576	0.027701	-397698.327
159830	0.018882	0.005873	-458174.985
159840	0.015447	0.007580	-464207.601
159850	0.036821	0.008452	-441628.168
159860	0.038755	0.017245	-424514.274
159870	0.042074	0.037824	-410422.437
159880	0.012104	0.010333	-450807.677
159890	0.031806	0.014479	-418022.113
159900	0.046067	0.034379	-402109.769
159910	0.030276	0.016079	-417249.054
159920	0.024960	0.016723	-438877.900
159930	0.047076	0.041006	-421823.876
159940	0.057928	0.029238	-402692.534
159950	0.046691	0.034553	-396984.739
159960	0.016332	0.011595	-432422.127
159970	0.016830	0.009950	-460472.874
159980	0.025894	0.018614	-470437.870
159990	0.035261	0.026672	-464254.731
160000	0.037762	0.018005	-454063.698
160010	0.046154	0.020209	-429695.456
160020	0.024189	0.013362	-429555.655
160030	0.062031	0.023020	-417598.840
160040	0.041337	0.035204	-418063.319
160050	0.036454	0.033259	-422860.546
160060	0.031406	0.018149	-431162.673
160070	0.089929	0.026984	-431429.642
160080	0.059460	0.052552	-409896.143
160090	0.036962	0.013020	-454523.384
160100	0.171869	0.040590	-457972.240
160110	0.058465	0.050108	-418735.429
160120	0.024851	0.015836	-445780.063
160130	0.023310	0.014660	-429006.524
160140	0.013487	0.009482	-439037.010
160150	0.012125	0.008404	-437118.903
160160	0.018695	0.016103	-413063.589
160170	0.029788	0.015394	-425575.277
160180	0.049733	0.031771	-416392.164
160190	0.038483	0.014630	-427090.190
160200	0.025608	0.014407	-453580.422
160210	0.106386	0.022145	-439758.821
160220	0.075646	0.011690	-447699.636
160230	0.069346	0.012412	-467550.847
160240	0.046107	0.027841	-443431.928
160250	0.050738	0.019972	-438867.301
160260	0.049488	0.013707	-451988.579
160270	0.029126	0.018986	-448976.778
160280	0.026319	0.017728	-436957.245
160290	0.047790	0.029486	-429532.997
160300	0.052689	0.038645	-435870.923
160310	0.055405	0.045773	-440730.020
160320	0.112461	0.041034	-432636.109
160330	0.074094	0.016762	-431584.511
160340	0.033613	0.019732	-462648.414
160350	0.059292	0.023691	-435505.039
160360	0.050056	0.040668	-425464.901
160370	0.057623	0.034273	-421536.491
160380	0.040185	0.026821	-468835.792
160390	0.059498	0.045857	-411571.172
160400	0.018452	0.014647	-489421.890
160410	0.048197	0.038409	-458691.425
160420	0.030773	0.026159	-470422.811
160430	0.022384	0.007451	-481452.304
160440	0.011895	0.005700	-476263.960
160450	0.012717	0.006745	-454479.212
160460	0.009578	0.007332	-486445.319
160470	0.029696	0.019409	-426294.711
160480	0.025372	0.021145	-427986.485
160490	0.019218	0.013791	-445086.655
160500	0.027573	0.022368	-405045.043
160510	0.023106	0.018275	-418883.390
160520	0.031463	0.028397	-438046.588
160530	0.019310	0.010933	-465759.396
160540	0.018342	0.009946	-443280.018
160550	0.026025	0.020132	-434120.701
160560	0.014909	0.010536	-458647.020
160570	0.018184	0.014735	-450162.147
160580	0.075862	0.036789	-388430.868
160590	0.018595	0.013234	-431926.876
160600	0.019436	0.017214	-427819.320
160610	0.022472	0.021533	-417422.105
160620	0.022759	0.021808	-452944.221
160630	0.024951	0.014534	-441763.218
160640	0.021422	0.019641	-461639.310
160650	0.021422	0.019641	-452674.676
160660	0.011021	0.007616	-453939.210
160670	0.021457	0.019551	-426473.465
160680	0.021457	0.012379	-437818.759
160690	0.081344	0.032818	-442100.752
160700	0.041795	0.029326	-434252.278
160710	0.039461	0.020592	-463095.571
160720	0.056019	0.041455	-414940.679
160730	0.055603	0.027240	-451140.203
160740	0.047973	0.028110	-427628.178
160750	0.073458	0.019148	-436517.166
160760	0.033079	0.023047	-420296.753
160770	0.028888	0.014950	-423666.174
160780	0.017331	0.013928	-435343.793
160790	0.022282	0.008327	-433682.826
160800	0.036851	0.023410	-404598.137
160810	0.024747	0.005330	-459417.921
160820	0.022931	0.014262	-440726.410
160830	0.027977	0.020888	-406376.434
160840	0.033876	0.017212	-433759.657
160850	0.034804	0.016291	-400166.200
160860	0.037805	0.024402	-426465.707
160870	0.018848	0.006200	-462996.598
160880	0.017785	0.011712	-447060.724
160890	0.032260	0.013007	-424426.848
160900	0.067451	0.051816	-410632.964
160910	0.028275	0.019068	-449979.381
160920	0.056689	0.026075	-423959.153
160930	0.086277	0.067366	-420240.344
160940	0.096026	0.040446	-435725.607
160950	0.071960	0.024882	-448497.408
160960	0.053600	0.051010	-428094.983
160970	0.074263	0.067671	-442811.266
160980	0.048285	0.031829	-468421.552
160990	0.033859	0.030967	-447064.467
161000	0.018767	0.014023	-473585.201
161010	0.035916	0.021619	-474583.160
161020	0.034484	0.018540	-477728.429
161030	0.032827	0.022300	-459529.146
161040	0.038304	0.027996	-444626.103
161050	0.036085	0.020085	-416044.018
161060	0.020507	0.015714	-452546.568
161070	0.027444	0.022564	-411103.392
161080	0.032942	0.015553	-443443.085
161090	0.030873	0.024980	-414501.730
161100	0.024567	0.017932	-434685.688
161110	0.043565	0.040650	-415947.980
161120	0.032007	0.029478	-435511.840
161130	0.019509	0.015758	-433399.124
161140	0.012931	0.008959	-472473.782
161150	0.019108	0.010847	-434007.432
161160	0.020748	0.019763	-420513.583
161170	0.014459	0.014093	-436618.934
161180	0.011869	0.009260	-472744.592
161190	0.025283	0.022654	-445281.796
161200	0.028643	0.021619	-434470.902
161210	0.021880	0.014039	-451707.547
161220	0.023975	0.017723	-452193.577
161230	0.020646	0.010302	-453427.418
161240	0.063688	0.025213	-406636.325
161250	0.029288	0.022567	-405736.253
161260	0.018520	0.011222	-426039.362
161270	0.025361	0.018217	-412881.902
161280	0.036700	0.019647	-409883.045
161290	0.035356	0.013087	-419457.243
161300	0.056294	0.015343	-440541.765
161310	0.019518	0.012503	-492511.715
161320	0.038029	0.025848	-431165.802
161330	0.039310	0.034667	-424850.640
161340	0.029698	0.024405	-447511.482
161350	0.051298	0.029987	-444792.413
161360	0.027270	0.021465	-438071.857
161370	0.018926	0.014917	-467354.186
161380	0.039015	0.020313	-425109.293
161390	0.043685	0.036483	-426420.045
161400	0.017229	0.011729	-438818.331
161410	0.017229	0.013792	-431623.858
161420	0.031562	0.010136	-435575.742
161430	0.022543	0.016828	-449790.325
161440	0.019337	0.010660	-471620.834
161450	0.028325	0.015257	-444597.054
161460	0.022727	0.017475	-459090.418
161470	0.052231	0.047528	-397143.025
161480	0.068906	0.045593	-415394.517
161490	0.062028	0.043862	-403195.991
161500	0.102623	0.034189	-413177.330
161510	0.102997	0.034847	-407840.656
161520	0.046304	0.028658	-423999.868
161530	0.023633	0.018587	-453634.980
161540	0.050331	0.029828	-426088.598
161550	0.016732	0.015490	-446519.609
161560	0.049265	0.026063	-446789.779
161570	0.026870	0.023167	-453649.420
161580	0.063886	0.021782	-413997.322
161590	0.020729	0.008783	-461642.124
161600	0.064495	0.036375	-405122.385
161610	0.032732	0.012500	-437457.020
161620	0.024317	0.021009	-434059.351
161630	0.024942	0.020778	-437754.692
161640	0.022054	0.018301	-477893.729
161650	0.052595	0.047171	-450395.729
161660	0.021105	0.018500	-470190.485
161670	0.028183	0.025550	-443085.109
161680	0.032025	0.016508	-450433.063
161690	0.022867	0.012300	-473699.247
161700	0.045595	0.020952	-429317.744
161710	0.046924	0.030759	-404903.527
161720	0.031945	0.013739	-459732.454
161730	0.040294	0.028517	-428588.773
161740	0.016891	0.014289	-450393.129
161750	0.024826	0.023408	-441282.023
161760	0.026504	0.016876	-456147.276
161770	0.023554	0.021173	-468699.107
161780	0.053356	0.027004	-449973.633
161790	0.095672	0.029318	-433115.847
161800	0.106024	0.039596	-436052.886
161810	0.063851	0.032257	-422740.750
161820	0.029562	0.012178	-428970.073
161830	0.030173	0.018008	-423808.254
161840	0.022884	0.016854	-447465.776
161850	0.030434	0.015121	-450674.084
161860	0.046070	0.025776	-426994.572
161870	0.035757	0.021680	-424765.350
161880	0.035970	0.007357	-455909.088
161890	0.041256	0.034060	-404449.336
161900	0.029562	0.020654	-446797.719
161910	0.039613	0.035208	-445430.854
161920	0.055369	0.039542	-439739.746
161930	0.032106	0.015242	-456470.560
161940	0.053468	0.036980	-430690.014
161950	0.020627	0.014583	-442611.910
161960	0.018291	0.014342	-452406.974
161970	0.022698	0.010729	-446470.054
161980	0.044377	0.020926	-429211.866
161990	0.026392	0.012295	-437683.325
162000	0.066026	0.045170	-479707.916
162010	0.030330	0.009763	-470757.674
162020	0.032686	0.018129	-436418.238
162030	0.025219	0.015910	-423486.292
162040	0.025652	0.012685	-429296.674
162050	0.020404	0.012768	-441655.541
162060	0.017545	0.013009	-426578.224
162070	0.014647	0.007232	-437614.433
162080	0.041977	0.013522	-422043.540
162090	0.083027	0.030049	-430761.032
162100	0.085036	0.018197	-441677.410
162110	0.050825	0.033403	-456234.665
162120	0.064064	0.050665	-475263.033
162130	0.084509	0.042139	-437279.430
162140	0.018951	0.008408	-501139.731
162150	0.078526	0.013172	-482549.104
162160	0.104337	0.060825	-428165.525
162170	0.104623	0.058716	-431708.565
162180	0.071443	0.051639	-451746.703
162190	0.069357	0.045296	-472799.610
162200	0.037175	0.033912	-457504.603
162210	0.067855	0.059337	-431944.549
162220	0.024494	0.020193	-425621.291
162230	0.024080	0.021194	-427910.433
162240	0.031219	0.021250	-444421.630
162250	0.041805	0.017922	-436661.655
162260	0.035316	0.017501	-425483.371
162270	0.016706	0.015700	-434338.976
162280	0.026645	0.025040	-427438.029
162290	0.029239	0.027478	-431387.623
162300	0.060678	0.049261	-427175.546
162310	0.018004	0.011453	-493929.951
162320	0.017536	0.016200	-452712.239
162330	0.015750	0.008514	-444635.984
162340	0.041668	0.025240	-423323.309
162350	0.035647	0.018038	-450187.027
162360	0.037632	0.017731	-442245.755
162370	0.026984	0.009967	-457744.761
162380	0.037105	0.023913	-434840.649
162390	0.027465	0.016770	-421597.125
162400	0.028683	0.018625	-429148.857
162410	0.022916	0.014357	-431953.256
162420	0.061269	0.057803	-423131.844
162430	0.019485	0.014165	-442524.068
162440	0.007685	0.005313	-461870.141
162450	0.058735	0.045795	-408535.132
162460	0.045420	0.015159	-426256.517
162470	0.077818	0.063848	-407441.604
162480	0.026780	0.019078	-441553.266
162490	0.016722	0.009494	-434596.871
162500	0.016722	0.013097	-429053.099
162510	0.006781	0.005152	-470723.762
162520	0.010334	0.008356	-467429.544
162530	0.017875	0.014335	-439720.291
162540	0.016855	0.002781	-465016.775
162550	0.015225	0.006515	-444377.783
162560	0.017234	0.007810	-428466.914
162570	0.033456	0.025905	-439764.817
162580	0.018346	0.011914	-426486.435
162590	0.018379	0.011786	-426338.419
162600	0.073585	0.032336	-389446.136
162610	0.023831	0.009097	-487773.422
162620	0.032543	0.029587	-418210.661
162630	0.026450	0.016975	-416761.144
162640	0.028811	0.013195	-427303.265
162650	0.046779	0.010974	-446765.334
162660	0.042805	0.020818	-414148.429
162670	0.029067	0.020598	-421914.213
162680	0.031749	0.028693	-404982.900
162690	0.028028	0.018559	-418966.076
162700	0.029224	0.024159	-411629.771
162710	0.045593	0.032910	-427550.659
162720	0.056214	0.043260	-397595.006
162730	0.032954	0.023679	-416971.052
162740	0.015798	0.006783	-445844.836
162750	0.024314	0.008445	-466189.854
162760	0.022714	0.017976	-433649.487
162770	0.024969	0.016692	-433775.019
162780	0.017274	0.011878	-426215.185
162790	0.014253	0.008486	-445420.706
162800	0.016347	0.010667	-456191.347
162810	0.028971	0.014784	-461840.617
162820	0.034319	0.028439	-432015.052
162830	0.013798	0.008264	-464751.477
162840	0.020619	0.017957	-421382.233
162850	0.014642	0.011019	-460432.200
162860	0.034710	0.024913	-413234.078
162870	0.059667	0.037277	-451257.548
162880	0.032417	0.022982	-471553.705
162890	0.036704	0.022520	-476557.057
162900	0.039314	0.036334	-454114.457
162910	0.029125	0.026918	-458434.462
162920	0.031255	0.023779	-460446.740
162930	0.019705	0.016280	-441446.064
162940	0.019705	0.015946	-447586.803
162950	0.020376	0.020261	-452617.689
162960	0.014919	0.014835	-479298.340
162970	0.038592	0.038374	-444140.415
162980	0.023246	0.023115	-479242.127
162990	0.040868	0.040637	-483109.459
163000	0.035195	0.034996	-436442.444
163010	0.038794	0.038575	-415704.409
163020	0.034255	0.034062	-438281.774
163030	0.034707	0.034511	-428947.784
163040	0.026997	0.026845	-451951.662
163050	0.024327	0.024190	-431184.935
163060	0.039075	0.038854	-420815.267
163070	0.019155	0.019046	-465327.464
163080	0.025771	0.025626	-444905.585
163090	0.033523	0.033333	-445046.411
163100	0.030682	0.030509	-422025.594
163110	0.024852	0.019803	-445807.808
163120	0.028271	0.012218	-479540.411
163130	0.039863	0.033673	-423255.356
163140	0.037788	0.031483	-432768.073
163150	0.026676	0.022225	-452752.503
163160	0.027301	0.023691	-439753.265
163170	0.021252	0.018442	-458679.818
163180	0.015595	0.013136	-451604.511
163190	0.050081	0.042199	-412150.273
163200	0.031228	0.023554	-420761.286
163210	0.054840	0.042142	-406089.901
163220	0.025680	0.014296	-418040.560
163230	0.058405	0.013865	-416317.141
163240	0.031118	0.006433	-441013.124
163250	0.059173	0.009573	-422798.274
163260	0.053621	0.026900	-391302.586
163270	0.025636	0.008181	-422810.742
163280	0.032805	0.006200	-435317.796
163290	0.045608	0.035639	-392338.278
163300	0.064580	0.027817	-390847.750
163310	0.030396	0.008480	-448837.700
163320	0.056382	0.015880	-421739.190
163330	0.037959	0.020184	-441740.122
163340	0.043098	0.010579	-458593.836
163350	0.069624	0.011296	-441111.419
163360	0.025248	0.011177	-448288.951
163370	0.031124	0.013067	-451915.768
163380	0.049385	0.028681	-402167.652
163390	0.033260	0.020306	-460776.655
163400	0.321639	0.095734	-433492.706
163410	0.044158	0.031077	-442639.604
163420	0.029717	0.027258	-474007.968
163430	0.017922	0.016137	-469238.700
163440	0.015048	0.009832	-458261.838
163450	0.030352	0.015121	-453181.656
163460	0.031838	0.025217	-416274.821
163470	0.019849	0.014799	-445980.392
163480	0.040888	0.030484	-438343.555
163490	0.065343	0.056561	-409972.945
163500	0.067978	0.017598	-466214.489
163510	0.033737	0.027898	-450245.257
163520	0.030932	0.026246	-445641.663
163530	0.035974	0.031014	-416699.235
163540	0.014343	0.012926	-424019.662
163550	0.016324	0.011535	-450705.093
163560	0.023537	0.021220	-425489.945
163570	0.029887	0.026945	-419783.672
163580	0.030453	0.015152	-443428.637
163590	0.043858	0.019952	-418322.350
163600	0.045392	0.029520	-432812.438
163610	0.026407	0.017967	-437933.767
163620	0.039093	0.017741	-428525.600
163630	0.033384	0.024075	-422049.247
163640	0.061479	0.031837	-435138.105
163650	0.026375	0.004631	-466789.605
163660	0.022575	0.011499	-427399.448
163670	0.042079	0.019687	-416168.944
163680	0.021265	0.009682	-442065.200
163690	0.094132	0.035754	-409943.140
163700	0.048783	0.037979	-427583.137
163710	0.060709	0.033741	-436442.014
163720	0.049195	0.039683	-422944.221
163730	0.058516	0.054670	-403038.588
163740	0.023890	0.018682	-460650.075
163750	0.025713	0.014750	-454693.325
163760	0.040888	0.025942	-458860.842
163770	0.088654	0.077993	-406487.534
163780	0.034892	0.027947	-455003.709
163790	0.020417	0.017837	-453345.296
163800	0.019604	0.016482	-427726.434
163810	0.018067	0.010100	-458874.261
163820	0.020118	0.009968	-429379.690
163830	0.019746	0.011016	-459910.653
163840	0.032718	0.015890	-444721.269
163850	0.023558	0.020322	-468104.097
163860	0.028983	0.009287	-469873.669
163870	0.029457	0.026124	-429628.606
163880	0.015376	0.008954	-466991.142
163890	0.013427	0.008236	-514895.484
163900	0.026946	0.017553	-461102.542
163910	0.125507	0.045773	-443703.233
163920	0.031991	0.029030	-451887.066
163930	0.036539	0.034408	-412146.901
163940	0.013025	0.011545	-462135.508
163950	0.033342	0.030495	-401132.264
163960	0.013570	0.008055	-446100.593
163970	0.041082	0.010970	-423849.139
163980	0.022533	0.011266	-454720.008
163990	0.057955	0.042172	-417646.053
164000	0.032130	0.023519	-444920.524
164010	0.059576	0.022054	-415236.363
164020	0.022811	0.020077	-422208.392
164030	0.048745	0.041125	-416302.520
164040	0.023833	0.004837	-462237.777
164050	0.019527	0.008296	-461663.924
164060	0.020533	0.012050	-434283.315
164070	0.092170	0.022534	-405151.876
164080	0.049328	0.028585	-414720.746
164090	0.057261	0.017304	-437425.190
164100	0.058274	0.043054	-396043.588
164110	0.059450	0.038201	-402213.706
164120	0.056100	0.021272	-427269.013
164130	0.033971	0.018285	-474907.088
164140	0.062334	0.054129	-434760.227
164150	0.087149	0.042397	-472511.573
164160	0.048316	0.019768	-445224.420
164170	0.039555	0.029493	-457156.888
164180	0.042834	0.025778	-434733.698
164190	0.036199	0.030184	-429935.289
164200	0.024683	0.009418	-441183.514
164210	0.022268	0.006500	-445664.839
164220	0.026879	0.010553	-435943.850
164230	0.016064	0.009271	-439733.366
164240	0.060036	0.005329	-467327.146
164250	0.019739	0.013461	-468045.559
164260	0.033697	0.019130	-443672.957
164270	0.023238	0.012526	-466547.109
164280	0.067951	0.031130	-438453.816
164290	0.025163	0.021057	-460094.775
164300	0.036013	0.035094	-441958.023
164310	0.033467	0.027004	-459904.858
164320	0.028206	0.020586	-461360.722
164330	0.030329	0.028153	-454833.243
164340	0.065977	0.061095	-440226.853
164350	0.096462	0.054926	-468570.838
164360	0.065979	0.033749	-466505.263
164370	0.019905	0.012338	-489424.546
